Researchers	NNS	O
from	IN	O
the	DT	O
IBM	NNP	O
X	NNP	O
-	:	O
Force	NNP	O
Incident	NNP	O
Response	NNP	O
and	CC	O
Intelligence	NNP	O
Services	NNP	O
(	(	O
IRIS	NNP	O
)	)	O
team	NN	O
identified	VBD	O
a	DT	O
missing	VBG	O
link	NN	O
in	IN	O
the	DT	O
operations	NNS	O
of	IN	O
a	DT	O
threat	NN	O
actor	NN	O
involved	VBN	O
in	IN	O
recent	JJ	O
Shamoon	NNP	MALWARE
malware	NN	O
attacks	NNS	O
against	IN	O
Gulf	NNP	LOCATION
state	NN	LOCATION
organizations	NNS	O
.	.	O
These	DT	O
attacks	NNS	O
,	,	O
which	WDT	O
occurred	VBD	O
in	IN	O
November	NNP	O
2016	CD	O
and	CC	O
January	NNP	O
2017	CD	O
,	,	O
reportedly	RB	O
affected	VBD	O
thousands	NNS	O
of	IN	O
computers	NNS	O
across	IN	O
multiple	JJ	O
government	NN	INDUSTRY
and	CC	O
civil	JJ	INDUSTRY
organizations	NNS	INDUSTRY
in	IN	O
Saudi	NNP	LOCATION
Arabia	NNP	LOCATION
and	CC	O
elsewhere	RB	O
in	IN	O
Gulf	NNP	LOCATION
states	NNS	LOCATION
.	.	O
Shamoon	NNP	MALWARE
is	VBZ	O
designed	VBN	O
to	TO	O
destroy	VB	EFFECT
computer	NN	EFFECT
hard	JJ	EFFECT
drives	NNS	EFFECT
by	IN	O
wiping	VBG	O
the	DT	O
master	NN	O
boot	NN	O
record	NN	O
(	(	O
MBR	NNP	O
)	)	O
and	CC	O
data	NN	O
irretrievably	RB	O
,	,	O
unlike	IN	O
ransomware	NN	TOOL
,	,	O
which	WDT	O
holds	VBZ	O
the	DT	O
data	NN	O
hostage	NN	O
for	IN	O
a	DT	O
fee	NN	O
.	.	O
Since	IN	O
Shamoon	NNP	MALWARE
incidents	NNS	O
feature	VBP	O
the	DT	O
infiltration	NN	O
and	CC	O
escalation	NN	O
stages	NNS	O
of	IN	O
targeted	JJ	O
attacks	NNS	O
,	,	O
X	NNP	O
-	:	O
Force	NNP	O
IRIS	NNP	O
responders	NNS	O
sought	VBD	O
out	RP	O
the	DT	O
attackers	NNS	O
'	POS	O
entry	NN	O
point	NN	O
.	.	O
Their	PRP$	O
findings	NNS	O
pointed	VBN	O
to	TO	O
what	WP	O
appears	VBZ	O
to	TO	O
be	VB	O
the	DT	O
initial	JJ	O
point	NN	O
of	IN	O
compromise	NN	O
the	DT	O
attackers	NNS	O
used	VBN	O
:	:	O
a	DT	O
document	NN	O
containing	VBG	O
a	DT	O
malicious	JJ	TECHNIQUE
macro	NN	TECHNIQUE
that	IN	O
,	,	O
when	WRB	O
approved	VBN	O
to	TO	O
execute	VB	O
,	,	O
enabled	VBD	O
C2	NNP	TECHNIQUE
communications	NNS	O
to	TO	O
the	DT	O
attacker	NN	O
's	POS	O
server	NN	O
and	CC	O
remote	VB	TECHNIQUE
shell	NN	TECHNIQUE
via	IN	O
PowerShell	NNP	TOOL
.	.	O
The	DT	O
document	NN	O
was	VBD	O
not	RB	O
the	DT	O
only	JJ	O
one	CD	O
discovered	VBN	O
in	IN	O
the	DT	O
recent	JJ	O
attack	NN	O
waves	NNS	O
.	.	O
X	LS	O
-	:	O
Force	NN	O
IRIS	NNP	O
researchers	NNS	O
had	VBD	O
been	VBN	O
tracking	VBG	O
earlier	RBR	O
activity	NN	O
associated	VBN	O
with	IN	O
similar	JJ	O
malicious	JJ	O
,	,	O
PowerShell	NNP	TOOL
-	:	O
laden	JJ	O
documents	NNS	O
themed	VBN	O
as	IN	O
resumes	NNS	O
and	CC	O
human	JJ	O
resources	NNS	O
documents	NNS	O
,	,	O
some	DT	O
of	IN	O
which	WDT	O
related	VBN	O
to	TO	O
organizations	NNS	O
in	IN	O
Saudi	NNP	LOCATION
Arabia	NNP	LOCATION
.	.	O
This	DT	O
research	NN	O
identified	VBD	O
several	JJ	O
bouts	NNS	O
of	IN	O
offensive	JJ	O
activity	NN	O
that	WDT	O
occurred	VBD	O
in	IN	O
the	DT	O
past	JJ	O
few	JJ	O
months	NNS	O
,	,	O
which	WDT	O
revealed	VBD	O
similar	JJ	O
operational	JJ	O
methods	NNS	O
in	IN	O
which	WDT	O
the	DT	O
attackers	NNS	O
served	VBD	O
malicious	JJ	TECHNIQUE
documents	NNS	TECHNIQUE
and	CC	O
other	JJ	O
malware	NN	TECHNIQUE
executables	NNS	TECHNIQUE
from	IN	O
web	JJ	O
servers	NNS	O
to	TO	O
their	PRP$	O
targets	NNS	O
to	TO	O
establish	VB	O
an	DT	O
initial	JJ	O
foothold	NN	O
in	IN	O
the	DT	O
network	NN	O
.	.	O
Although	IN	O
Shamoon	NNP	MALWARE
was	VBD	O
previously	RB	O
documented	VBN	O
in	IN	O
research	NN	O
blogs	NNS	O
,	,	O
the	DT	O
specific	JJ	O
network	NN	O
compromise	NN	O
methods	NNS	O
leading	VBG	O
to	TO	O
the	DT	O
attacks	NNS	O
have	VBP	O
remained	VBN	O
unclear	JJ	O
in	IN	O
the	DT	O
reported	JJ	O
cases	NNS	O
.	.	O
X	LS	O
-	:	O
Force	NN	O
IRIS	NNP	O
researchers	NNS	O
studied	VBD	O
Shamoon	NNP	MALWARE
's	POS	O
attack	JJ	O
life	NN	O
cycle	NN	O
and	CC	O
observed	VBD	O
its	PRP$	O
tactics	NNS	O
at	IN	O
Saudi	NNP	O
-	:	O
based	VBN	O
organizations	NNS	O
and	CC	O
private	JJ	INDUSTRY
sector	NN	INDUSTRY
companies	NNS	INDUSTRY
.	.	O
This	DT	O
research	NN	O
led	VBD	O
them	PRP	O
to	TO	O
believe	VB	O
that	IN	O
the	DT	O
actor	NN	O
using	VBG	O
Shamoon	NNP	MALWARE
in	IN	O
recent	JJ	O
attacks	NNS	O
relied	VBD	O
heavily	RB	O
on	IN	O
weaponized	JJ	TECHNIQUE
documents	NNS	TECHNIQUE
built	VBN	O
to	TO	O
leverage	VB	O
PowerShell	NNP	TOOL
to	TO	O
establish	VB	O
their	PRP$	O
initial	JJ	O
network	NN	O
foothold	NN	O
and	CC	O
subsequent	JJ	O
operations	NNS	O
:	:	O
Attackers	NNS	O
send	VBP	O
a	DT	O
spear	JJ	TECHNIQUE
phishing	NN	TECHNIQUE
email	NN	TECHNIQUE
to	TO	O
employees	NNS	O
at	IN	O
the	DT	O
target	NN	O
organization	NN	O
.	.	O
The	DT	O
email	NN	O
contains	VBZ	O
a	DT	O
Microsoft	NNP	APP
Office	NNP	APP
document	NN	O
as	IN	O
an	DT	O
attachment	NN	O
.	.	O
Opening	VBG	O
the	DT	O
attachment	NN	O
from	IN	O
the	DT	O
email	NN	O
invokes	NNS	O
PowerShell	NNP	TOOL
and	CC	O
enables	NNS	O
command	VBP	O
line	NN	O
access	NN	O
to	TO	O
the	DT	O
compromised	JJ	O
machine	NN	O
.	.	O
Attackers	NNS	O
can	MD	O
now	RB	O
communicate	VB	O
with	IN	O
the	DT	O
compromised	JJ	O
machine	NN	O
and	CC	O
remotely	RB	TECHNIQUE
execute	JJ	TECHNIQUE
commands	NNS	TECHNIQUE
on	IN	O
it	PRP	O
.	.	O
The	DT	O
attackers	NNS	O
use	VBP	O
their	PRP$	O
access	NN	O
to	TO	O
deploy	VB	O
additional	JJ	O
tools	NNS	O
and	CC	O
malware	NN	O
to	TO	O
other	JJ	O
endpoints	NNS	O
or	CC	O
escalate	JJ	TECHNIQUE
privileges	NNS	TECHNIQUE
in	IN	O
the	DT	O
network	NN	O
.	.	O
Attackers	NNS	O
study	VBP	O
the	DT	O
network	NN	O
by	IN	O
connecting	VBG	O
to	TO	O
additional	JJ	O
systems	NNS	O
and	CC	O
locating	VBG	O
critical	JJ	O
servers	NNS	O
.	.	O
The	DT	O
attackers	NNS	O
deploy	VBP	O
the	DT	O
Shamoon	NNP	MALWARE
malware	NN	O
.	.	O
A	DT	O
coordinated	JJ	O
Shamoon	NNP	MALWARE
outbreak	NN	O
begins	NNS	O
and	CC	O
computer	NN	O
hard	JJ	O
drives	NNS	O
across	IN	O
the	DT	O
organization	NN	O
are	VBP	O
permanently	RB	O
wiped	VBN	O
.	.	O
