Back	RB	O
in	IN	O
April	NNP	O
2016	CD	O
,	,	O
we	PRP	O
released	VBD	O
the	DT	O
paper	NN	O
PLATINUM	NN	ACTOR
:	:	O
Targeted	VBN	O
attacks	NNS	O
in	IN	O
South	NNP	LOCATION
and	CC	LOCATION
Southeast	NNP	LOCATION
Asia	NNP	LOCATION
,	,	O
where	WRB	O
we	PRP	O
detailed	VBD	O
the	DT	O
tactics	NNS	O
,	,	O
techniques	NNS	O
,	,	O
and	CC	O
procedures	NNS	O
of	IN	O
the	DT	O
PLATINUM	NNP	ACTOR
activity	NN	O
group	NN	O
.	.	O
We	PRP	O
described	VBD	O
a	DT	O
group	NN	O
that	WDT	O
was	VBD	O
well	RB	O
-	:	O
resourced	VBN	O
and	CC	O
quickly	RB	O
adopted	VBD	O
advanced	JJ	O
techniques	NNS	O
,	,	O
such	JJ	O
as	IN	O
hot	JJ	TECHNIQUE
patching	VBG	TECHNIQUE
to	TO	O
silently	RB	O
inject	VB	TECHNIQUE
code	NN	TECHNIQUE
into	IN	TECHNIQUE
processes	NNS	TECHNIQUE
.	.	O
They	PRP	O
used	VBD	O
hot	JJ	TECHNIQUE
patching	VBG	TECHNIQUE
even	RB	O
when	WRB	O
traditional	JJ	O
injection	NN	O
techniques	NNS	O
could	MD	O
have	VB	O
been	VBN	O
sufficient	JJ	O
and	CC	O
less	RBR	O
costly	JJ	O
to	TO	O
develop	VB	O
.	.	O
Since	IN	O
the	DT	O
2016	CD	O
publication	NN	O
,	,	O
Microsoft	NNP	O
has	VBZ	O
come	VBN	O
across	IN	O
an	DT	O
evolution	NN	O
of	IN	O
PLATINUM	NNP	ACTOR
's	POS	O
file	NN	O
-	:	O
transfer	NN	O
tool	NN	O
,	,	O
one	CD	O
that	WDT	O
uses	VBZ	O
the	DT	O
Intel(r	NNP	O
)	)	O
Active	JJ	O
Management	NNP	O
Technology	NNP	O
(	(	O
AMT	NNP	O
)	)	O
Serial	NNP	O
-	:	O
over	IN	O
-	:	O
LAN	NNP	O
(	(	O
SOL	NNP	O
)	)	O
channel	NN	O
for	IN	O
communication	NN	O
.	.	O
This	DT	O
channel	NN	O
works	VBZ	O
independently	RB	O
of	IN	O
the	DT	O
operating	NN	O
system	NN	O
(	(	O
OS	NNP	O
)	)	O
,	,	O
rendering	VBG	O
any	DT	O
communication	NN	O
over	IN	O
it	PRP	O
invisible	JJ	O
to	TO	O
firewall	VB	O
and	CC	O
network	NN	O
monitoring	NN	O
applications	NNS	O
running	VBG	O
on	IN	O
the	DT	O
host	NN	O
device	NN	O
.	.	O
Until	IN	O
this	DT	O
incident	NN	O
,	,	O
no	DT	O
malware	NN	O
had	VBD	O
been	VBN	O
discovered	VBN	O
misusing	VBG	O
the	DT	O
AMT	NNP	O
SOL	NNP	O
feature	NN	O
for	IN	O
communication	NN	O
.	.	O
Upon	IN	O
discovery	NN	O
of	IN	O
this	DT	O
unique	JJ	O
file	NN	O
-	:	O
transfer	NN	O
tool	NN	O
,	,	O
Microsoft	NNP	O
shared	VBD	O
information	NN	O
with	IN	O
Intel	NNP	O
,	,	O
and	CC	O
the	DT	O
two	CD	O
companies	NNS	O
collaborated	VBD	O
to	TO	O
analyze	VB	O
and	CC	O
better	JJR	O
understand	VBP	O
the	DT	O
purpose	NN	O
and	CC	O
implementation	NN	O
of	IN	O
the	DT	O
tool	NN	O
.	.	O
We	PRP	O
confirmed	VBD	O
that	IN	O
the	DT	O
tool	NN	O
did	VBD	O
not	RB	O
expose	VB	O
vulnerabilities	NNS	O
in	IN	O
the	DT	O
management	NN	O
technology	NN	O
itself	PRP	O
,	,	O
but	CC	O
rather	RB	O
misused	VBD	O
AMT	NNP	O
SOL	NNP	O
within	IN	O
target	NN	O
networks	NNS	O
that	WDT	O
have	VBP	O
already	RB	O
been	VBN	O
compromised	VBN	O
to	TO	O
keep	VB	O
communication	NN	O
stealthy	NN	O
and	CC	O
evade	JJ	O
security	NN	O
applications	NNS	O
.	.	O
The	DT	O
updated	JJ	O
tool	NN	O
has	VBZ	O
only	RB	O
been	VBN	O
seen	VBN	O
in	IN	O
a	DT	O
handful	NN	O
of	IN	O
victim	JJ	O
computers	NNS	O
within	IN	O
organizational	JJ	O
networks	NNS	O
in	IN	O
Southeast	NNP	LOCATION
Asia	NNP	LOCATION
--	:	O
PLATINUM	NNP	ACTOR
is	VBZ	O
known	VBN	O
to	TO	O
customize	VB	O
tools	NNS	O
based	VBN	O
on	IN	O
the	DT	O
network	NN	O
architecture	NN	O
of	IN	O
targeted	JJ	O
organizations	NNS	O
.	.	O
The	DT	O
diagram	NN	O
below	IN	O
represents	VBZ	O
the	DT	O
file	NN	O
-	:	O
transfer	NN	O
tool	NN	O
's	POS	O
updated	JJ	O
channel	NN	O
and	CC	O
network	NN	O
flow	NN	O
.	.	O
The	DT	O
AMT	NNP	O
SOL	NNP	O
feature	NN	O
is	VBZ	O
not	RB	O
enabled	VBN	O
by	IN	O
default	NN	O
and	CC	O
requires	VBZ	O
administrator	JJ	O
privileges	NNS	O
to	TO	O
provision	NN	O
for	IN	O
usage	NN	O
on	IN	O
workstations	NNS	O
.	.	O
It	PRP	O
is	VBZ	O
currently	RB	O
unknown	JJ	O
if	IN	O
PLATINUM	NNP	ACTOR
was	VBD	O
able	JJ	O
to	TO	O
provision	NN	O
workstations	NNS	O
to	TO	O
use	VB	O
the	DT	O
feature	NN	O
or	CC	O
piggyback	NN	TECHNIQUE
on	IN	O
a	DT	O
previously	RB	O
enabled	VBN	O
workstation	NN	O
management	NN	O
feature	NN	O
.	.	O
In	IN	O
either	DT	O
case	NN	O
,	,	O
PLATINUM	NNP	ACTOR
would	MD	O
need	VB	O
to	TO	O
have	VB	O
gained	VBN	TECHNIQUE
administrative	JJ	TECHNIQUE
privileges	NNS	TECHNIQUE
on	IN	O
targeted	JJ	O
systems	NNS	O
prior	RB	O
to	TO	O
the	DT	O
feature	NN	O
's	POS	O
misuse	NN	O
.	.	O
