Kaspersky	NNP	O
Lab	NNP	O
has	VBZ	O
been	VBN	O
tracking	VBG	O
a	DT	O
series	NN	O
of	IN	O
attacks	NNS	O
utilizing	VBG	O
unknown	JJ	O
malware	NN	O
since	IN	O
early	JJ	O
2017	CD	O
.	.	O
The	DT	O
attacks	NNS	O
appear	VBP	O
to	TO	O
be	VB	O
geopolitically	RB	O
motivated	VBN	O
and	CC	O
target	VB	O
high	JJ	INDUSTRY
profile	NN	INDUSTRY
organizations	NNS	INDUSTRY
.	.	O
The	DT	O
objective	NN	O
of	IN	O
the	DT	O
attacks	NNS	O
is	VBZ	O
clearly	RB	O
espionage	JJ	EFFECT
-	:	O
they	PRP	O
involve	VBP	O
gaining	VBG	O
access	NN	O
to	TO	O
top	VB	O
legislative	JJ	INDUSTRY
,	,	O
executive	NN	INDUSTRY
and	CC	O
judicial	JJ	INDUSTRY
bodies	NNS	INDUSTRY
around	IN	O
the	DT	O
world	NN	O
.	.	O
The	DT	O
attackers	NNS	O
have	VBP	O
targeted	VBN	O
a	DT	O
large	JJ	O
number	NN	O
of	IN	O
organizations	NNS	O
globally	RB	O
since	IN	O
early	JJ	O
2017	CD	O
,	,	O
with	IN	O
the	DT	O
main	JJ	O
focus	NN	O
on	IN	O
the	DT	O
Middle	NNP	LOCATION
East	NNP	LOCATION
and	CC	LOCATION
North	NNP	LOCATION
Africa	NNP	LOCATION
(	(	O
MENA	NNP	LOCATION
)	)	O
,	,	O
especially	RB	O
Palestine	NNP	LOCATION
.	.	O
High	JJ	O
-	:	O
profile	NN	O
organizations	NNS	O
have	VBP	O
also	RB	O
been	VBN	O
targeted	VBN	O
in	IN	O
other	JJ	O
regions	NNS	O
.	.	O
The	DT	O
number	NN	O
of	IN	O
attacks	NNS	O
has	VBZ	O
decreased	VBN	O
since	IN	O
the	DT	O
beginning	NN	O
of	IN	O
2018	CD	O
.	.	O
The	DT	O
attacks	NNS	O
were	VBD	O
initially	RB	O
discovered	VBN	O
while	IN	O
investigating	VBG	O
a	DT	O
phishing	VBG	TECHNIQUE
attack	NN	TECHNIQUE
that	WDT	O
targeted	VBD	O
political	JJ	INDUSTRY
figures	NNS	INDUSTRY
in	IN	O
the	DT	O
MENA	NNP	LOCATION
region	NN	O
.	.	O
At	IN	O
first	JJ	O
the	DT	O
attacks	NNS	O
looked	VBD	O
to	TO	O
be	VB	O
the	DT	O
work	NN	O
of	IN	O
the	DT	O
low	JJ	O
-	:	O
sophistication	NN	O
Gaza	NNP	ACTOR
Cybergang	NNP	ACTOR
(	(	O
decoys	JJ	O
,	,	O
file	JJ	O
names	NNS	O
)	)	O
,	,	O
but	CC	O
further	JJ	O
analysis	NN	O
painted	VBD	O
a	DT	O
very	RB	O
different	JJ	O
picture	NN	O
.	.	O
Targets	NNS	O
include	VBP	O
high	JJ	O
-	:	O
profile	NN	O
entities	NNS	O
such	JJ	O
as	IN	O
parliaments	NNS	INDUSTRY
,	,	O
senates	NNS	INDUSTRY
,	,	O
top	JJ	INDUSTRY
state	NN	INDUSTRY
offices	NNS	INDUSTRY
and	CC	O
officials	NNS	O
,	,	O
political	JJ	INDUSTRY
science	NN	INDUSTRY
scholars	NNS	INDUSTRY
,	,	O
military	JJ	INDUSTRY
and	CC	O
intelligence	NN	INDUSTRY
agencies	NNS	INDUSTRY
,	,	O
ministries	NNS	INDUSTRY
,	,	O
media	NNS	INDUSTRY
outlets	NNS	INDUSTRY
,	,	O
research	NN	INDUSTRY
centers	NNS	INDUSTRY
,	,	O
election	NN	INDUSTRY
commissions	NNS	INDUSTRY
,	,	O
Olympic	NNP	INDUSTRY
organizations	NNS	INDUSTRY
,	,	O
large	JJ	INDUSTRY
trading	NN	INDUSTRY
companies	NNS	INDUSTRY
,	,	O
and	CC	O
other	JJ	O
unknown	JJ	O
entities	NNS	O
.	.	O
The	DT	O
malware	NN	O
basically	RB	O
provides	VBZ	O
a	DT	O
remote	JJ	O
CMD	NNP	O
/	NNP	O
PowerShell	NNP	O
terminal	NN	O
for	IN	O
the	DT	O
attackers	NNS	O
,	,	O
enabling	VBG	O
them	PRP	O
to	TO	O
execute	VB	O
any	DT	O
scripts	NNS	O
/	VBP	O
commands	NNS	O
and	CC	O
receive	VB	O
the	DT	O
result	NN	O
via	IN	O
HTTP	NNP	O
requests	NNS	O
.	.	O
Victims	NNS	O
have	VBP	O
been	VBN	O
spotted	VBN	O
in	IN	O
the	DT	O
Palestinian	JJ	LOCATION
Territories	NNP	LOCATION
,	,	O
Egypt	NNP	LOCATION
,	,	O
Jordan	NNP	LOCATION
,	,	O
the	DT	O
UAE	NNP	LOCATION
,	,	O
Saudi	NNP	LOCATION
Arabia	NNP	LOCATION
,	,	O
Djibouti	NNP	LOCATION
,	,	O
Qatar	NNP	LOCATION
,	,	O
Lebanon	NNP	LOCATION
,	,	O
Chile	NNP	LOCATION
,	,	O
Somalia	NNP	LOCATION
,	,	O
Iraq	NNP	LOCATION
,	,	O
Morocco	NNP	LOCATION
,	,	O
Syria	NNP	LOCATION
,	,	O
India	NNP	LOCATION
,	,	O
Iran	NNP	LOCATION
,	,	O
Canada	NNP	LOCATION
,	,	O
the	DT	O
USA	NNP	LOCATION
,	,	O
the	DT	O
UK	NNP	LOCATION
,	,	O
Germany	NNP	LOCATION
,	,	O
Israel	NNP	LOCATION
,	,	O
Afghanistan	NNP	LOCATION
,	,	O
Serbia	NNP	LOCATION
,	,	O
Russia	NNP	LOCATION
,	,	O
Oman	NNP	LOCATION
,	,	O
Kuwait	NNP	LOCATION
,	,	O
South	NNP	LOCATION
Korea	NNP	LOCATION
and	CC	O
Denmark	NNP	LOCATION
.	.	O
Operation	NNP	O
Parliament	NNP	O
appears	VBZ	O
to	TO	O
be	VB	O
another	DT	O
symptom	NN	O
of	IN	O
escalating	VBG	O
tensions	NNS	O
in	IN	O
the	DT	O
Middle	NNP	LOCATION
East	NNP	LOCATION
region	NN	O
.	.	O
The	DT	O
attackers	NNS	O
have	VBP	O
taken	VBN	O
great	JJ	O
care	NN	O
to	TO	O
stay	VB	O
under	IN	O
the	DT	O
radar	NN	O
,	,	O
imitating	VBG	O
another	DT	O
attack	NN	O
group	NN	O
in	IN	O
the	DT	O
region	NN	O
.	.	O
They	PRP	O
have	VBP	O
been	VBN	O
particularly	RB	O
careful	JJ	O
to	TO	O
verify	VB	O
victim	JJ	O
devices	NNS	O
before	IN	O
proceeding	VBG	O
with	IN	O
the	DT	O
infection	NN	O
,	,	O
safeguarding	VBG	O
their	PRP$	O
command	NN	O
and	CC	O
control	NN	O
servers	NNS	O
.	.	O
The	DT	O
targeting	VBG	O
seems	VBZ	O
to	TO	O
have	VB	O
slowed	VBN	O
down	RP	O
since	IN	O
the	DT	O
beginning	NN	O
of	IN	O
2018	CD	O
,	,	O
probably	RB	O
winding	VBG	O
down	RP	O
when	WRB	O
the	DT	O
desired	VBN	O
data	NN	O
or	CC	O
access	NN	O
was	VBD	O
obtained	VBN	O
.	.	O
The	DT	O
targeting	NN	O
of	IN	O
specific	JJ	O
victims	NNS	O
is	VBZ	O
unlike	IN	O
previously	RB	O
seen	VBN	O
behavior	NN	O
in	IN	O
regional	JJ	O
campaigns	NNS	O
by	IN	O
Gaza	NNP	ACTOR
Cybergang	NNP	ACTOR
or	CC	O
Desert	NNP	ACTOR
Falcons	NNP	ACTOR
and	CC	O
points	NNS	O
to	TO	O
an	DT	O
elaborate	JJ	O
information	NN	O
-	:	O
gathering	NN	O
exercise	NN	O
that	WDT	O
was	VBD	O
carried	VBN	O
out	RP	O
before	IN	O
the	DT	O
attacks	NNS	O
(	(	O
physical	JJ	O
and/or	NN	O
digital	NN	O
)	)	O
.	.	O
With	IN	O
deception	NN	O
and	CC	O
false	JJ	O
flags	NNS	O
increasingly	RB	O
being	VBG	O
employed	VBN	O
by	IN	O
threat	NN	O
actors	NNS	O
,	,	O
attribution	NN	O
is	VBZ	O
a	DT	O
hard	JJ	O
and	CC	O
complicated	VBD	O
task	NN	O
that	IN	O
requires	VBZ	O
solid	JJ	O
evidence	NN	O
,	,	O
especially	RB	O
in	IN	O
complex	JJ	O
regions	NNS	O
such	JJ	O
as	IN	O
the	DT	O
Middle	NNP	LOCATION
East	NNP	LOCATION
.	.	O
